epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
408,190.668,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00038828,0.00038828,0.00038828
409,191.139,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00038432,0.00038432,0.00038432
410,191.591,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00038036,0.00038036,0.00038036
411,192.052,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.0003764,0.0003764,0.0003764
412,192.512,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00037244,0.00037244,0.00037244
413,192.973,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00036848,0.00036848,0.00036848
414,193.455,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00036452,0.00036452,0.00036452
415,193.926,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00036056,0.00036056,0.00036056
416,194.377,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.0003566,0.0003566,0.0003566
417,194.846,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00035264,0.00035264,0.00035264
418,195.314,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00034868,0.00034868,0.00034868
419,195.783,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00034472,0.00034472,0.00034472
420,196.252,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00034076,0.00034076,0.00034076
421,196.72,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.0003368,0.0003368,0.0003368
422,197.176,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00033284,0.00033284,0.00033284
423,197.633,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00032888,0.00032888,0.00032888
424,198.091,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00032492,0.00032492,0.00032492
425,198.571,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00032096,0.00032096,0.00032096
426,199.03,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.000317,0.000317,0.000317
427,199.498,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00031304,0.00031304,0.00031304
428,199.977,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00030908,0.00030908,0.00030908
429,200.434,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00030512,0.00030512,0.00030512
430,200.891,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00030116,0.00030116,0.00030116
431,201.351,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.0002972,0.0002972,0.0002972
432,201.835,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00029324,0.00029324,0.00029324
433,202.303,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00028928,0.00028928,0.00028928
434,202.799,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00028532,0.00028532,0.00028532
435,203.277,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00028136,0.00028136,0.00028136
436,203.756,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.0002774,0.0002774,0.0002774
437,204.23,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00027344,0.00027344,0.00027344
438,204.687,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00026948,0.00026948,0.00026948
439,205.152,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00026552,0.00026552,0.00026552
440,205.625,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00026156,0.00026156,0.00026156
441,206.084,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.0002576,0.0002576,0.0002576
442,206.575,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00025364,0.00025364,0.00025364
443,207.042,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00024968,0.00024968,0.00024968
444,207.564,1.30986,2.13682,2.96152,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00024572,0.00024572,0.00024572
445,208.03,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00024176,0.00024176,0.00024176
446,208.48,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.0002378,0.0002378,0.0002378
447,208.944,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00023384,0.00023384,0.00023384
448,209.407,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00022988,0.00022988,0.00022988
449,209.898,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00022592,0.00022592,0.00022592
450,210.368,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00022196,0.00022196,0.00022196
451,210.845,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.000218,0.000218,0.000218
452,211.297,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00021404,0.00021404,0.00021404
453,211.769,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00021008,0.00021008,0.00021008
454,212.246,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00020612,0.00020612,0.00020612
455,212.712,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00020216,0.00020216,0.00020216
456,213.184,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.0001982,0.0001982,0.0001982
457,213.656,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00019424,0.00019424,0.00019424
458,214.132,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00019028,0.00019028,0.00019028
459,214.586,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00018632,0.00018632,0.00018632
460,215.052,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00018236,0.00018236,0.00018236
461,215.527,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.0001784,0.0001784,0.0001784
462,216.009,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00017444,0.00017444,0.00017444
463,216.495,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00017048,0.00017048,0.00017048
464,216.974,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00016652,0.00016652,0.00016652
465,217.449,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00016256,0.00016256,0.00016256
466,217.925,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.0001586,0.0001586,0.0001586
467,218.414,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00015464,0.00015464,0.00015464
468,218.895,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00015068,0.00015068,0.00015068
469,219.355,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00014672,0.00014672,0.00014672
470,219.829,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00014276,0.00014276,0.00014276
471,220.297,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.0001388,0.0001388,0.0001388
472,220.78,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00013484,0.00013484,0.00013484
473,221.272,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00013088,0.00013088,0.00013088
474,221.74,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00012692,0.00012692,0.00012692
475,222.218,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00012296,0.00012296,0.00012296
476,222.676,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.000119,0.000119,0.000119
477,223.131,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00011504,0.00011504,0.00011504
478,223.606,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00011108,0.00011108,0.00011108
479,224.094,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00010712,0.00010712,0.00010712
480,224.577,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,0.00010316,0.00010316,0.00010316
481,225.066,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,9.92e-05,9.92e-05,9.92e-05
482,225.554,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,9.524e-05,9.524e-05,9.524e-05
483,226.018,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,9.128e-05,9.128e-05,9.128e-05
484,226.513,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,8.732e-05,8.732e-05,8.732e-05
485,226.993,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,8.336e-05,8.336e-05,8.336e-05
486,227.476,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,7.94e-05,7.94e-05,7.94e-05
487,227.948,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,7.544e-05,7.544e-05,7.544e-05
488,228.378,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,7.148e-05,7.148e-05,7.148e-05
489,228.858,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,6.752e-05,6.752e-05,6.752e-05
490,229.356,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,6.356e-05,6.356e-05,6.356e-05
491,229.837,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,5.96e-05,5.96e-05,5.96e-05
492,230.318,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,5.564e-05,5.564e-05,5.564e-05
493,230.787,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,5.168e-05,5.168e-05,5.168e-05
494,231.269,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,4.772e-05,4.772e-05,4.772e-05
495,231.758,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,4.376e-05,4.376e-05,4.376e-05
496,232.218,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,3.98e-05,3.98e-05,3.98e-05
497,232.692,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,3.584e-05,3.584e-05,3.584e-05
498,233.176,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,3.188e-05,3.188e-05,3.188e-05
499,233.681,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,2.792e-05,2.792e-05,2.792e-05
500,234.161,1.17326,2.1211,2.86703,1,0.73777,0.91167,0.71246,1.27192,2.27915,3.00062,2.396e-05,2.396e-05,2.396e-05
